area_id,population,location_urban,location_rural,hh_size1,hh_size2,hh_size3,hh_size4,m_0_to_30,f_0_to_30,m_30_to_60,f_30_to_60,m_gt_60,f_gt_60,edu_non,edu_low,edu_middle,edu_high
d2428,280,280,0,89,168,11,51,63,53,180,163,25,25,34,125,293,57
d2429,326,326,0,160,159,3,18,28,30,167,184,53,43,62,227,205,11
d2430,261,261,0,92,141,11,80,65,55,160,145,26,36,33,123,294,37
d2431,315,0,315,133,179,2,5,8,12,112,119,116,135,35,192,242,33
d2432,295,295,0,107,164,14,44,71,68,143,189,25,25,35,122,303,61
d2433,292,0,292,97,187,1,31,9,6,130,135,110,115,66,285,152,2
d2434,316,316,0,138,170,5,13,37,36,158,170,59,46,70,198,222,16
d2435,265,265,0,104,127,9,112,98,85,134,134,22,24,23,85,317,72
d2436,266,266,0,104,139,13,43,66,52,151,144,21,30,33,110,278,43
d2437,288,0,288,65,211,4,34,12,11,168,170,81,91,60,274,185,14
d2438,252,252,0,87,124,16,115,91,72,146,146,20,23,27,83,330,58
d2439,267,0,267,80,184,1,8,11,8,150,182,58,50,31,182,222,24
d2440,268,0,268,94,160,6,38,11,10,125,120,87,117,69,261,138,2
d2441,305,305,0,131,166,7,6,28,27,149,174,51,61,65,200,209,16
d2442,293,0,293,71,215,4,12,6,13,178,162,82,84,48,301,162,14
d2443,274,0,274,75,189,4,30,16,5,178,156,73,67,57,263,163,12
d2444,261,0,261,56,196,5,18,12,14,143,158,81,73,58,261,153,9
d2445,279,279,0,117,130,15,77,82,89,138,144,23,23,31,89,306,73
d2446,279,0,279,97,166,3,58,14,11,132,130,96,113,47,278,170,1
d2447,311,0,311,132,173,2,17,12,7,111,102,128,141,39,181,247,34
d2448,274,274,0,108,146,7,59,47,60,166,154,28,25,25,112,292,51
d2449,281,0,281,89,188,1,12,11,10,157,173,68,61,35,199,213,33
d2450,256,256,0,88,149,8,50,58,71,138,147,22,24,31,120,281,28
d2451,277,277,0,112,124,13,128,85,96,163,140,16,27,37,88,319,83
d2452,276,276,0,100,155,8,59,66,77,147,163,28,12,37,99,298,59
d2453,299,299,0,134,156,4,23,36,19,152,177,47,50,62,196,209,14
d2454,282,282,0,105,160,7,43,66,65,154,155,16,33,39,123,277,50
d2455,279,279,0,85,174,4,69,68,72,153,179,23,19,38,108,315,53
d2456,282,282,0,117,136,13,72,66,96,151,139,25,23,25,87,319,69
d2457,293,293,0,128,133,16,77,81,89,145,166,15,23,31,91,324,73
d2458,323,323,0,141,179,1,12,32,29,184,167,60,42,76,201,221,16
d2459,273,273,0,95,163,6,38,58,71,143,160,21,24,33,100,295,49
d2460,284,0,284,114,154,5,47,5,7,128,117,115,112,58,262,164,0
d2461,326,326,0,136,184,3,12,29,28,184,162,65,57,86,212,205,22
d2462,277,277,0,116,131,8,98,106,74,157,116,24,23,32,92,313,63
d2463,263,263,0,103,120,11,129,84,91,138,150,17,25,25,89,318,73
d2464,313,313,0,153,152,4,18,25,26,162,177,51,46,70,200,205,12
d2465,277,277,0,105,149,10,61,57,72,169,148,27,21,29,119,294,52
d2466,293,0,293,88,200,3,8,7,7,170,152,87,82,62,274,160,9
d2467,318,0,318,142,171,3,9,8,11,106,122,139,116,31,187,251,33
d2468,263,263,0,87,152,12,54,65,58,149,160,26,23,33,114,280,54
d2469,282,282,0,112,136,12,94,90,81,147,151,26,19,30,76,335,73
d2470,271,271,0,104,134,13,92,86,94,138,145,24,16,23,86,329,65
d2471,298,0,298,78,209,6,24,17,6,159,179,91,86,67,298,159,14
d2472,280,280,0,111,143,11,70,58,60,174,151,27,30,35,118,301,46
d2473,257,257,0,100,115,13,132,99,95,134,128,25,20,38,67,326,70
d2474,262,262,0,94,143,9,72,73,63,143,146,28,26,35,108,293,43
d2475,285,0,285,65,208,4,34,8,15,175,169,74,86,71,290,155,11
d2476,282,282,0,114,154,4,47,67,63,155,144,19,33,41,100,279,61
d2477,267,0,267,69,196,0,9,12,8,175,172,51,52,23,196,229,22
d2478,282,282,0,123,127,14,81,97,80,119,168,19,17,34,91,297,78
d2479,305,0,305,125,175,3,10,3,11,119,107,135,119,36,187,241,30
d2480,288,0,288,87,196,0,21,18,14,155,182,67,64,30,201,253,16
d2481,310,0,310,138,169,1,9,9,8,98,103,137,133,42,196,219,31
d2482,296,0,296,131,160,1,17,5,10,104,107,119,126,40,164,240,27
d2483,271,271,0,98,147,17,43,62,53,165,149,27,30,35,119,284,48
d2484,298,0,298,91,199,5,16,13,9,174,154,87,83,60,280,169,11
d2485,298,298,0,131,162,1,23,31,29,143,165,69,44,70,189,206,16
d2486,267,267,0,76,164,13,61,66,90,154,145,24,25,25,103,312,64
d2487,270,270,0,92,152,9,74,61,86,141,162,31,16,36,115,291,55
d2488,305,305,0,146,155,1,12,25,25,157,153,55,56,61,198,197,15
d2489,289,0,289,84,194,6,21,14,6,177,153,65,96,55,274,169,13
d2490,286,286,0,105,160,5,73,67,53,187,158,23,25,29,132,304,48
d2491,321,321,0,145,153,12,49,90,84,153,148,23,38,24,89,349,74
d2492,278,278,0,106,138,21,58,96,97,114,155,19,22,18,95,309,81
d2493,287,0,287,65,210,5,33,19,8,157,186,85,78,64,277,180,12
d2494,271,271,0,91,155,8,73,67,63,153,175,21,19,30,109,307,52
d2495,287,0,287,78,197,7,23,13,15,158,165,76,89,62,281,165,8
d2496,311,311,0,137,145,9,88,103,79,158,149,24,29,43,90,331,78
d2497,277,277,0,112,134,15,71,71,96,154,133,20,22,34,83,305,74
d2498,244,244,0,97,112,11,111,87,73,140,126,18,21,26,64,300,75
d2499,305,0,305,80,215,1,38,9,12,165,196,92,77,65,288,183,15
d2500,335,335,0,156,170,5,19,29,33,186,174,62,46,72,222,221,15
d2501,306,0,306,136,166,0,17,7,7,108,110,118,135,42,192,226,25
d2502,310,0,310,138,166,2,17,11,7,109,115,116,135,42,198,227,26
d2503,289,289,0,124,138,8,83,88,92,135,143,18,31,21,97,318,71
d2504,269,269,0,87,161,8,58,78,59,156,153,25,20,36,117,288,50
d2505,304,304,0,138,164,1,5,24,37,147,152,64,50,83,168,204,19
d2506,292,292,0,136,150,1,22,30,30,132,164,58,47,62,205,175,19
d2507,269,269,0,101,156,2,45,52,55,145,160,30,22,38,99,282,45
d2508,276,0,276,67,200,2,32,13,10,169,168,70,75,60,272,164,9
d2509,314,0,314,89,217,2,27,12,16,179,159,100,90,54,301,192,9
d2510,293,0,293,99,185,4,23,7,9,130,137,117,104,60,292,152,0
d2511,331,331,0,147,180,1,14,31,31,182,153,69,58,75,219,213,17
d2512,268,0,268,70,183,8,33,10,13,155,163,80,72,56,258,165,14
d2513,317,0,317,133,179,2,14,8,9,108,136,116,134,52,175,259,25
d2514,294,294,0,136,154,0,20,21,26,147,179,44,47,74,180,195,15
d2515,305,305,0,123,163,9,43,73,58,175,160,32,21,32,132,303,52
d2516,278,0,278,72,194,3,43,11,8,146,175,88,84,69,262,169,12
d2517,291,0,291,108,167,6,45,11,4,133,115,119,123,63,280,161,1
d2518,320,0,320,141,175,2,10,8,10,111,117,130,131,41,209,223,34
d2519,321,321,0,147,166,2,25,33,33,162,170,57,55,77,205,217,11
d2520,259,0,259,78,173,3,22,10,16,157,150,69,53,26,165,239,25
d2521,256,256,0,101,116,18,90,74,106,121,142,19,15,31,70,322,54
d2522,282,0,282,83,190,3,27,16,7,158,180,72,66,30,198,247,24
d2523,253,253,0,88,127,13,116,84,100,138,133,26,16,23,82,309,83
d2524,264,0,264,58,193,7,26,9,12,162,152,77,79,62,239,176,14
d2525,243,0,243,38,191,5,41,11,8,159,158,69,71,61,251,156,8
d2526,268,0,268,87,176,1,17,12,12,148,172,55,60,39,159,239,22
d2527,279,279,0,90,169,10,45,64,59,171,157,25,27,27,117,303,56
d2528,306,306,0,133,166,4,14,30,30,158,165,57,51,69,197,206,19
d2529,269,269,0,83,170,9,32,67,70,162,138,22,23,32,114,307,29
d2530,266,266,0,92,156,8,47,71,59,146,147,18,34,23,125,289,38
d2531,264,0,264,73,187,2,9,10,14,154,157,64,63,41,181,218,22
d2532,269,269,0,101,132,13,101,81,86,160,140,20,18,32,89,315,69
d2533,255,0,255,61,183,5,32,16,12,146,152,72,76,60,252,155,7
d2534,312,0,312,132,176,1,14,8,9,116,109,128,131,47,193,234,27
d2535,298,0,298,96,200,0,9,11,21,176,172,62,63,43,194,254,14
d2536,297,0,297,101,184,7,22,11,7,144,125,113,112,47,295,168,2
d2537,297,0,297,90,189,8,45,7,11,142,147,121,109,67,285,182,3
d2538,266,266,0,96,134,14,97,84,91,134,153,16,25,34,85,310,74
d2539,258,258,0,93,145,9,48,57,60,141,153,20,27,37,116,267,38
d2540,293,0,293,107,173,5,36,5,8,137,140,101,113,67,277,159,1
d2541,200,200,0,44,85,33,175,123,112,100,95,32,26,11,58,348,71
d2542,251,0,251,70,168,5,38,11,6,157,157,56,72,47,268,137,7
d2543,256,0,256,58,181,5,53,14,9,165,163,63,74,62,266,150,10
d2544,275,275,0,93,162,8,55,67,77,146,156,17,33,27,110,298,61
d2545,254,0,254,57,182,5,46,11,8,148,163,83,69,51,276,147,8
d2546,283,283,0,87,179,7,45,62,61,170,172,21,25,32,122,318,39
d2547,239,0,239,52,180,3,19,9,11,145,147,64,64,66,237,129,8
d2548,280,280,0,115,131,14,91,95,90,145,140,22,18,33,81,322,74
d2549,260,0,260,47,206,2,20,8,11,158,154,76,78,56,276,146,7
d2550,271,271,0,89,152,15,68,62,71,161,155,30,27,25,117,316,48
d2551,280,0,280,86,180,8,29,17,13,169,151,74,75,62,271,158,8
d2552,313,313,0,127,176,4,26,30,30,181,169,59,48,64,220,217,16
d2553,290,0,290,102,174,5,39,7,6,140,150,90,111,75,287,142,0
d2554,322,322,0,137,183,2,0,28,38,172,169,51,51,71,199,224,15
d2555,317,0,317,136,179,0,8,4,9,135,119,122,113,41,196,237,28
d2556,268,268,0,104,149,5,43,54,58,160,145,25,18,27,115,274,44
d2557,318,0,318,136,177,0,22,4,10,111,116,125,146,52,194,238,28
d2558,295,295,0,119,155,8,58,74,73,149,158,25,32,36,129,294,52
d2559,288,0,288,76,203,1,35,10,14,158,170,93,75,69,261,182,8
d2560,262,262,0,87,158,8,39,71,55,151,153,12,24,31,94,281,60
d2561,277,0,277,78,187,6,27,10,12,157,169,80,69,63,273,151,10
d2562,288,288,0,110,162,3,59,76,60,147,161,29,29,42,98,305,57
d2563,263,0,263,60,200,0,17,14,14,131,153,95,70,56,261,153,7
d2564,275,275,0,89,159,9,79,67,77,152,164,22,31,48,104,313,48
d2565,278,0,278,87,178,5,36,10,9,133,131,94,117,71,267,154,2
d2566,325,0,325,125,197,2,6,17,8,113,132,138,123,53,190,254,34
d2567,288,288,0,117,141,12,81,93,88,151,141,27,16,35,84,325,72
d2568,280,0,280,60,206,6,39,12,10,168,183,72,84,56,280,178,15
d2569,260,260,0,92,131,18,83,92,83,126,152,24,14,27,76,325,63
d2570,256,256,0,112,111,10,101,69,88,129,149,16,14,26,71,286,82
d2571,295,0,295,105,177,10,12,8,7,132,134,102,118,66,267,164,4
d2572,280,280,0,98,157,9,68,56,71,153,166,35,26,40,121,301,45
d2573,263,263,0,83,151,10,84,66,78,159,159,23,14,30,127,288,54
d2574,205,205,0,34,87,32,233,138,122,107,116,28,26,10,55,387,85
d2575,317,0,317,115,193,2,29,10,10,150,134,132,100,60,297,179,0
d2576,254,254,0,96,117,18,98,70,91,130,153,18,20,21,88,297,76
d2577,317,317,0,138,176,1,8,31,29,173,172,46,50,64,198,211,28
d2578,278,0,278,74,195,2,30,8,15,163,171,71,72,58,291,143,8
d2579,255,0,255,50,193,5,32,17,10,152,158,69,77,55,255,167,6
d2580,287,287,0,128,151,1,32,29,23,149,175,48,41,73,172,197,23
d2581,246,0,246,53,184,3,26,7,10,157,147,68,67,56,249,144,7
d2582,253,253,0,82,145,7,82,57,68,151,150,29,20,31,106,279,59
d2583,283,0,283,67,209,2,24,14,14,150,184,85,68,68,265,169,13
d2584,208,208,0,37,92,32,209,118,114,119,123,31,21,8,47,390,81
d2585,273,0,273,62,201,5,22,10,13,142,186,65,85,47,272,162,20
d2586,333,0,333,146,181,1,21,12,8,118,119,124,151,46,188,265,33
d2587,208,208,0,42,99,28,181,117,115,92,108,44,29,11,68,357,69
d2588,274,274,0,93,167,9,22,56,62,157,150,25,26,33,97,286,60
d2589,282,0,282,73,199,5,23,7,14,154,167,89,78,67,257,174,11
d2590,350,350,0,161,180,3,28,32,32,197,191,49,57,71,241,229,17
d2591,249,249,0,74,153,9,56,61,59,150,135,31,27,32,105,276,50
d2592,320,0,320,128,188,2,10,6,8,121,128,140,117,40,188,255,37
d2593,267,267,0,109,128,14,72,90,78,138,135,16,22,27,82,314,56
d2594,294,294,0,108,162,12,51,66,73,169,153,30,28,38,129,291,61
d2595,285,285,0,113,152,4,71,69,70,149,166,27,19,31,119,293,57
d2596,290,0,290,99,179,4,34,13,12,130,126,106,116,70,284,148,1
d2597,319,0,319,142,174,2,5,10,4,107,120,142,118,40,193,239,29
d2598,313,313,0,147,160,1,23,27,30,161,173,45,57,71,192,214,16
d2599,291,291,0,131,153,1,30,28,32,152,152,53,53,64,192,201,13
d2600,290,290,0,109,160,6,67,64,78,145,182,15,30,48,119,307,40
d2601,340,0,340,150,185,2,14,11,16,109,125,143,136,47,210,240,43
d2602,284,284,0,103,166,3,52,63,75,163,153,26,16,26,117,293,60
d2603,275,0,275,72,197,1,23,12,17,164,148,79,72,54,265,161,12
d2604,272,272,0,102,130,22,79,79,97,146,150,18,17,29,88,313,77
d2605,306,0,306,85,220,0,5,16,6,172,196,61,79,58,211,238,23
d2606,260,260,0,74,163,11,56,59,62,169,155,26,18,33,129,286,41
d2607,321,321,0,132,184,2,13,32,40,158,175,50,64,66,203,227,23
d2608,283,0,283,83,186,2,50,19,12,146,175,82,77,60,261,174,16
d2609,274,0,274,73,196,1,17,18,10,157,174,57,69,36,191,225,33
d2610,270,270,0,98,154,2,72,58,65,151,159,28,23,30,115,296,43
d2611,254,254,0,102,119,17,75,87,72,135,126,31,15,32,88,283,63
d2612,235,0,235,59,168,4,18,14,9,148,138,53,63,53,231,134,7
d2613,280,0,280,70,207,2,6,11,12,163,153,72,85,57,260,168,11
d2614,280,0,280,71,193,7,40,10,14,153,175,79,87,56,271,176,15
d2615,286,286,0,106,165,5,46,69,54,147,178,23,26,35,112,307,43
d2616,293,0,293,128,159,3,15,5,13,91,118,116,127,47,175,216,32
d2617,260,260,0,91,152,3,65,70,57,149,156,19,18,40,102,287,40
d2618,285,0,285,75,196,11,14,13,9,168,186,62,76,72,272,162,8
d2619,257,257,0,84,132,18,108,79,102,139,152,22,16,24,76,345,65
d2620,303,0,303,124,177,0,9,12,9,116,126,111,113,35,181,243,28
d2621,303,0,303,133,167,1,9,5,6,104,95,153,116,46,162,238,33
d2622,287,0,287,96,175,5,48,10,13,117,148,101,120,64,285,158,2
d2623,272,0,272,61,201,2,38,13,20,180,156,83,55,73,260,165,9
d2624,296,0,296,125,168,0,13,8,8,103,93,120,142,33,180,232,29
d2625,282,0,282,77,200,2,13,16,15,151,155,81,78,55,273,156,12
d2626,269,0,269,62,197,3,32,15,12,156,147,89,78,60,269,156,12
d2627,277,0,277,83,185,3,27,6,6,178,155,70,74,60,249,169,11
d2628,275,275,0,105,139,7,110,86,85,152,156,17,18,26,93,322,73
d2629,281,0,281,56,214,4,33,17,11,174,175,69,83,58,272,184,15
d2630,304,0,304,117,184,2,4,8,8,102,118,127,132,37,171,257,30
d2631,309,309,0,126,175,4,20,28,15,170,159,63,73,76,192,221,19
d2632,285,285,0,117,144,11,58,93,75,134,148,30,16,20,83,316,77
d2633,274,274,0,85,165,10,65,66,60,172,168,23,21,24,117,317,52
d2634,280,0,280,80,195,1,18,9,9,185,178,57,53,35,188,244,24
d2635,269,0,269,93,175,0,4,11,18,138,154,64,62,33,180,215,19
d2636,271,0,271,65,192,7,30,9,5,159,163,82,82,63,263,165,9
d2637,292,0,292,99,177,7,41,9,9,133,144,111,109,61,291,163,0
d2638,287,0,287,80,203,2,10,19,9,173,155,61,85,49,267,168,18
d2639,280,0,280,81,198,1,0,15,8,157,173,61,66,42,205,207,26
d2640,271,0,271,63,198,5,20,8,15,150,176,77,68,57,255,176,6
d2641,207,207,0,49,90,25,193,112,117,110,102,34,22,6,57,355,79
d2642,252,252,0,85,137,11,87,80,59,145,148,19,28,33,99,291,56
d2643,315,315,0,136,175,2,8,26,28,181,148,55,62,76,188,219,17
d2644,311,0,311,144,157,5,22,12,10,103,109,128,133,28,197,241,29
d2645,339,339,0,153,179,3,17,21,35,194,181,52,54,81,222,223,11
d2646,268,268,0,101,132,15,85,77,92,151,135,22,18,34,69,312,80
d2647,284,0,284,82,196,2,17,11,12,182,171,63,58,31,197,242,27
d2648,282,282,0,96,162,10,64,75,62,179,143,20,35,41,139,293,41
d2649,261,261,0,105,120,11,112,95,75,141,146,17,16,37,74,307,72
d2650,271,271,0,112,122,16,95,100,77,144,134,23,21,35,88,294,82
d2651,286,0,286,70,209,2,20,12,17,159,173,77,76,70,272,159,13
d2652,261,0,261,54,197,3,33,14,10,160,167,66,73,64,249,164,13
d2653,266,266,0,99,146,6,64,65,63,151,158,20,16,31,115,288,39
d2654,268,268,0,114,124,15,65,88,75,136,143,16,14,32,59,308,73
d2655,269,269,0,85,161,13,45,58,71,160,153,24,25,29,109,298,55
d2656,268,268,0,85,159,9,72,82,70,153,155,25,17,35,103,318,46
d2657,262,0,262,67,187,2,27,10,10,147,161,72,74,51,267,146,10
d2658,320,320,0,133,179,6,9,33,42,178,164,49,52,78,196,227,17
d2659,288,288,0,91,173,11,56,68,76,169,163,27,23,36,116,316,58
d2660,274,274,0,76,181,7,45,66,74,170,154,18,22,29,93,317,65
d2661,297,297,0,106,169,7,70,67,73,167,174,29,25,25,125,338,47
d2662,286,286,0,125,130,12,85,82,100,129,151,26,18,25,90,306,85
d2663,298,0,298,86,209,2,4,12,15,182,183,70,52,22,209,253,30
d2664,263,263,0,79,157,8,82,70,61,173,145,31,19,36,105,301,57
d2665,293,293,0,100,173,8,50,74,54,166,178,24,24,30,105,324,61
d2666,297,297,0,116,176,0,22,33,27,168,186,42,34,62,200,211,17
d2667,283,283,0,115,137,14,77,79,110,138,134,27,20,34,64,333,77
d2668,265,0,265,73,177,5,48,10,5,163,153,75,84,55,264,162,9
d2669,283,283,0,89,171,9,67,68,67,184,154,27,25,38,137,304,46
d2670,270,270,0,106,132,15,74,81,92,143,138,13,22,29,70,322,68
d2671,296,296,0,105,173,5,56,66,77,172,163,17,27,37,131,307,47
d2672,304,0,304,126,173,3,9,9,9,115,102,113,142,40,184,234,32
d2673,278,0,278,109,159,3,32,6,13,124,116,113,96,42,265,158,3
d2674,288,288,0,123,158,2,24,31,20,160,156,51,51,71,188,196,14
d2675,278,278,0,97,161,8,52,52,62,147,171,31,32,51,122,276,46
d2676,330,0,330,150,179,0,4,9,12,95,119,145,132,41,192,248,31
d2677,279,0,279,62,209,4,22,11,18,168,170,84,63,47,301,155,11
d2678,212,212,0,42,111,25,157,122,103,98,107,34,32,12,60,358,66
d2679,270,0,270,64,196,3,31,9,9,142,175,87,74,51,273,166,6
d2680,254,254,0,91,135,10,81,58,60,145,171,16,22,35,120,264,53
d2681,255,255,0,95,122,13,116,85,86,143,137,17,26,28,96,291,79
d2682,266,266,0,110,111,24,94,95,88,141,133,25,16,21,74,320,83
d2683,258,258,0,95,131,18,62,97,83,123,136,17,17,26,82,298,67
d2684,295,295,0,113,161,11,43,67,79,166,156,24,19,34,124,297,56
d2685,279,0,279,75,198,2,16,11,11,171,158,62,80,53,269,160,11
d2686,261,0,261,64,184,6,30,13,15,150,149,84,69,62,259,152,7
d2687,308,308,0,138,167,3,0,35,23,159,148,52,64,81,186,198,16
d2688,281,0,281,69,201,6,22,13,10,143,171,100,74,69,263,168,11
d2689,275,0,275,69,194,6,26,9,12,171,165,68,76,62,274,153,12
d2690,279,0,279,76,193,3,33,14,10,155,155,74,96,71,265,159,9
d2691,273,0,273,87,170,8,37,5,6,141,120,121,95,61,295,131,1
d2692,300,0,300,123,172,3,10,9,10,100,122,132,113,41,167,248,30
d2693,270,270,0,95,156,6,58,53,64,151,158,27,30,39,108,293,43
d2694,273,273,0,104,131,17,92,97,85,148,134,31,14,22,83,328,76
d2695,283,283,0,108,140,16,86,108,95,135,142,19,23,24,83,339,76
d2696,272,0,272,63,204,3,9,18,14,173,181,45,58,35,186,242,26
d2697,266,0,266,58,194,5,39,16,10,146,168,89,71,64,285,143,8
d2698,277,0,277,112,161,3,4,3,6,105,98,115,120,43,159,213,32
d2699,298,298,0,104,171,10,55,69,56,167,180,27,32,31,126,320,54
d2700,286,0,286,62,211,6,28,15,16,175,170,76,78,59,277,179,15
d2701,264,0,264,65,186,4,44,12,11,150,171,62,87,52,253,182,6
d2702,279,279,0,92,164,11,52,59,71,166,151,28,30,38,134,290,43
d2703,264,0,264,72,179,3,46,12,19,152,152,83,67,46,281,148,10
d2704,255,0,255,64,183,3,22,11,9,138,156,69,78,54,234,165,8
d2705,286,286,0,92,175,4,69,55,79,158,194,27,10,41,120,308,54
d2706,203,203,0,36,97,28,193,113,123,111,112,23,25,11,56,352,88
d2707,268,268,0,102,126,22,85,84,101,140,131,19,30,27,101,290,87
d2708,272,272,0,103,132,14,104,101,94,125,161,16,16,25,71,334,83
d2709,276,276,0,111,127,19,85,88,80,142,153,27,17,26,84,327,70
d2710,260,260,0,76,155,12,75,74,73,159,148,22,21,33,105,301,58
d2711,320,0,320,144,170,5,5,8,11,109,105,135,136,33,182,264,25
d2712,295,295,0,117,158,9,52,65,66,144,175,28,34,37,126,300,49
d2713,277,0,277,62,210,1,17,17,13,158,163,72,79,58,263,164,17
d2714,326,326,0,163,161,1,4,32,28,178,157,53,44,68,186,223,15
d2715,265,0,265,55,201,6,12,7,7,161,179,63,70,55,253,166,13
d2716,280,0,280,72,200,5,14,15,11,157,160,75,83,68,274,147,12
d2717,257,0,257,62,182,4,40,10,7,148,168,75,70,52,253,159,14
d2718,270,270,0,91,155,9,70,62,69,159,162,20,26,37,113,292,56
d2719,278,278,0,100,158,6,65,40,70,161,167,28,33,34,122,295,48
d2720,287,287,0,103,162,8,64,65,55,177,162,24,32,32,122,305,56
d2721,268,0,268,80,181,3,17,10,14,158,174,58,54,38,187,221,22
d2722,285,0,285,72,197,9,33,13,13,172,161,81,86,60,283,167,16
d2723,281,281,0,92,170,8,52,78,68,162,143,26,31,27,119,312,50
d2724,323,0,323,142,174,1,26,9,8,119,121,112,150,42,184,255,38
d2725,299,0,299,114,181,2,10,4,14,105,111,126,132,34,183,242,33
d2726,320,0,320,95,216,6,12,13,14,187,217,57,69,46,210,267,34
d2727,271,271,0,83,173,4,48,66,64,154,160,29,16,33,114,296,46
d2728,282,282,0,91,168,10,61,80,68,170,154,25,21,38,123,291,66
d2729,279,0,279,62,206,5,28,14,9,178,155,78,83,54,275,180,8
d2730,303,0,303,126,173,1,13,6,8,115,114,134,111,39,180,241,28
d2731,308,0,308,140,164,0,17,10,13,121,106,119,116,40,189,233,23
d2732,290,290,0,98,165,6,94,68,80,160,181,25,26,42,112,330,56
d2733,289,0,289,87,196,3,13,10,9,180,176,61,65,31,190,255,25
d2734,268,0,268,60,191,6,46,14,7,196,158,76,55,53,282,159,12
d2735,301,301,0,134,159,1,30,30,39,148,170,54,44,71,186,210,18
d2736,259,259,0,88,135,17,83,86,88,151,130,20,17,36,73,313,70
d2737,273,0,273,61,201,6,22,14,12,169,159,75,74,46,282,153,22
d2738,279,279,0,112,136,13,84,114,82,138,138,20,15,25,88,317,77
d2739,304,304,0,131,163,5,24,30,32,175,147,57,55,55,194,233,14
d2740,178,178,0,31,74,28,204,111,121,90,99,23,23,11,43,339,74
d2741,312,0,312,132,177,3,0,4,13,104,115,131,128,43,195,232,25
d2742,266,266,0,97,150,6,58,53,65,161,139,27,28,29,108,295,41
d2743,297,0,297,97,196,2,11,12,14,173,167,78,62,33,209,242,22
d2744,268,268,0,86,154,11,74,69,66,146,165,26,29,35,129,297,40
d2745,262,262,0,103,123,14,95,87,80,140,138,26,15,34,80,313,59
d2746,262,262,0,78,158,10,70,72,67,155,157,20,23,31,118,302,43
d2747,257,257,0,78,157,11,53,78,63,131,147,26,33,22,117,289,50
d2748,271,271,0,96,151,8,69,66,68,159,161,17,20,34,100,306,51
d2749,275,0,275,83,187,2,13,13,14,162,163,71,53,36,178,234,28
d2750,314,314,0,157,152,1,17,28,44,153,159,51,46,85,192,189,15
d2751,270,270,0,81,174,5,43,79,55,154,158,17,24,40,104,299,44
d2752,244,244,0,85,130,12,78,61,55,145,154,21,23,27,87,298,47
d2753,293,0,293,122,168,1,8,9,4,95,103,142,116,58,173,213,25
d2754,285,285,0,99,158,9,83,70,88,151,164,23,29,33,109,324,59
d2755,270,270,0,94,149,13,62,69,70,166,147,22,19,36,109,303,45
d2756,239,0,239,46,178,4,48,10,5,143,156,69,79,41,249,163,9
d2757,276,0,276,66,197,3,46,11,16,142,178,81,87,65,278,164,8
d2758,288,288,0,102,162,8,72,65,80,159,160,28,30,31,139,314,38
d2759,276,276,0,101,134,22,88,100,93,138,161,16,15,37,65,352,69
d2760,277,277,0,102,154,11,44,64,73,155,146,26,23,38,116,289,44
d2761,258,258,0,97,128,9,105,94,74,140,144,16,17,25,70,313,77
d2762,282,0,282,71,201,2,36,11,14,162,162,82,84,61,284,161,9
d2763,255,255,0,73,159,8,68,65,58,146,174,17,23,23,106,303,51
d2764,278,0,278,69,197,3,45,6,10,164,188,81,68,39,288,173,17
d2765,288,0,288,82,204,2,0,12,13,171,178,72,50,43,201,227,25
d2766,268,268,0,107,127,18,71,89,80,125,145,28,19,24,90,301,71
d2767,259,0,259,46,203,2,33,9,9,154,188,63,68,46,244,188,13
d2768,277,277,0,100,153,11,60,76,68,141,168,23,23,34,118,292,55
d2769,267,267,0,90,151,10,69,66,71,146,160,23,25,33,117,297,44
d2770,267,267,0,98,139,14,76,80,66,149,154,25,20,46,109,285,54
d2771,292,0,292,74,207,5,29,6,13,175,177,74,87,67,285,165,15
d2772,274,0,274,50,209,7,37,9,13,182,174,75,73,64,297,154,11
d2773,302,0,302,85,215,1,4,14,13,178,188,75,54,34,212,246,30
d2774,282,282,0,82,177,7,73,79,71,169,165,27,19,29,111,332,58
